195,162
195,162
203,160
203,160
203,159
203,158
203,158
203,158
207,150
207,151
207,151
208,154
207,154
207,154
206,154
205,153
204,152
201,151
199,151
198,153
197,157
196,157
194,160
191,164
179,172
179,172
178,172
176,172
173,171
175,168
176,168
173,167
168,162
168,162
168,162
168,162
173,161
176,161
176,161
176,161
176,161
176,151
175,151
175,151
177,148
182,146
182,146
182,151
182,152
182,152
189,149
194,147
212,145
212,145
212,145
212,145
212,145
212,145
212,148
212,148
213,148
214,148
215,148
218,148
219,148
202,148
202,148
202,148
212,147
212,147
212,147
212,147
217,143
222,143
224,143
224,143
219,150
219,152
217,152
213,145
211,153
210,154
210,154
211,150
212,148
213,146
214,143
214,142
217,135
218,133
220,131
221,131
221,131
221,131
221,131
221,131
222,129
222,129
224,136
224,138
224,138
224,138
222,135
220,133
218,133
218,133
218,133
218,133
218,133
218,133
218,133
218,133
218,133
218,133
216,133
216,132
216,132
216,132
216,132
216,132
216,132
216,132
216,130
215,128
214,128
214,128
214,128
214,128
214,128
214,128
213,128
211,129
207,129
207,129
207,129
207,129
207,129
207,129
206,131
206,131
206,131
206,131
206,131
205,131
205,131
205,131
205,131
205,131
204,131
204,131
203,131
203,131
205,133
210,136
210,136
208,134
208,134
207,133
206,133
205,133
184,132
184,132
188,131
188,131
188,131
183,131
180,130
178,130
174,135
174,135
172,132
160,133
156,133
153,134
153,134
153,134
153,134
153,134
153,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,134
152,133
152,133
152,133
162,130
162,129
165,129
166,129
172,129
175,130
190,145
196,148
196,148
206,148
218,151
218,151
219,152
222,153
226,155
234,155
237,154
238,154
240,153
240,153
252,154
252,154
252,154
252,153
252,153
252,152
245,142
233,139
232,139
230,134
229,124
236,124
236,124
235,122
232,117
231,113
231,113
231,113
231,113
231,117
232,118
232,118
232,118
232,118
232,118
230,118
222,122
222,122
222,122
222,122
222,122
222,122
222,122
222,122
222,122
224,124
224,124
224,124
224,124
224,124
220,122
218,121
204,110
204,110
204,110
204,110
203,100
203,100
202,100
179,98
175,98
181,98
187,97
187,97
187,97
187,97
187,97
187,97
187,97
187,97
187,97
187,98
188,98
189,98
190,98
190,98
192,99
193,100
193,100
193,100
193,100
193,100
193,100
193,102
193,102
191,102
191,102
197,102
197,102
197,102
197,97
197,97
197,95
197,91
197,90
197,90
196,89
196,89
196,87
196,87
196,83
192,80
185,86
193,88
193,88
193,88
193,88
188,92
187,92
187,92
187,95
187,96
187,96
177,96
177,91
177,91
175,91
175,91
175,92
175,92
175,92
175,92
175,92
175,92
175,92
181,93
185,93
185,93
185,93
185,93
185,93
185,93
185,93
188,91
188,91
188,91
188,91
188,91
188,91
188,91
188,91
188,91
184,91
183,91
177,89
176,88
176,88
176,89
177,89
178,90
179,90
179,90
179,90
179,90
178,91
178,91
178,91
178,91
178,91
178,91
178,91
178,91
178,91
178,91
182,91
183,91
183,91
183,91
176,91
173,91
170,91
170,91
170,91
169,91
169,91
169,91
169,91
169,91
169,91
167,94
167,95
167,95
167,95
167,95
170,95
170,95
170,95
170,95
170,95
170,95
170,95
170,95
172,94
177,93
177,93
180,92
182,92
182,92
187,91
193,91
193,91
194,91
194,91
194,91
194,91
196,91
198,92
199,98
203,112
207,119
207,127
205,138
205,148
199,166
197,189
196,190
193,171
193,165
191,161
191,161
189,142
189,141
188,140
191,132
195,131
196,131
196,131
196,131
196,131
196,131
196,131
196,137
196,139
196,139
196,139
196,139
196,139
196,137
196,137
196,137
196,130
196,130
196,126
197,120
197,120
201,120
201,120
201,123
201,123
198,124
198,124
198,124
198,124
200,127
200,127
200,127
200,127
200,127
200,120
198,119
191,117
191,117
196,116
196,116
196,116
196,116
196,116
196,116
196,116
196,116
196,116
199,117
199,117
199,118
199,121
199,121
199,121
201,121
201,121
202,121
203,120
202,118
202,118
202,118
201,116
201,116
200,116
200,115
200,115
200,113
200,113
199,112
198,110
198,109
196,105
196,86
198,91
199,91
199,91
203,89
203,89
203,79
203,79
203,79
180,81
177,81
184,81
184,81
184,81
185,86
185,86
188,90
185,93
185,93
185,93
185,93
185,93
185,93
185,93
185,93
185,92
189,87
189,87
189,87
189,87
190,85
190,85
190,85
190,85
190,85
190,85
188,85
188,85
187,88
187,88
187,88
187,88
187,88
187,88
187,88
188,87
188,86
189,85
191,83
191,77
192,72
193,69
193,68
193,68
193,68
193,66
193,66
193,66
193,64
193,63
193,63
201,63
213,63
215,65
215,65
205,65
206,71
210,73
210,73
210,73
209,73
209,73
208,73
206,74
204,74
204,74
204,74
204,74
202,77
202,77
202,77
199,78
199,78
199,78
199,79
199,82
198,82
198,82
198,82
197,82
197,82
197,82
197,82
197,82
197,82
197,82
197,82
215,91
216,91
216,91
212,111
211,111
200,117
197,123
196,125
196,126
197,124
204,114
204,114
203,115
202,117
202,117
202,117
202,117
201,119
201,119
200,122
200,123
200,123
209,114
197,114
196,114
196,114
194,114
194,116
194,123
194,123
194,123
193,124
196,124
197,124
197,131
209,131
214,131
211,131
211,131
211,131
211,131
211,134
210,134
210,135
213,137
215,142
215,143
215,143
215,143
216,144
226,144
228,144
228,144
228,142
229,138
229,138
229,139
229,144
229,144
231,149
231,150
231,150
231,148
234,148
241,148
244,148
230,145
234,142
234,141
234,141
229,145
229,145
229,145
229,149
229,149
228,149
228,149
228,149
235,141
235,141
237,140
238,140
239,140
239,140
239,136
239,131
237,125
237,121
235,114
232,109
235,107
235,107
235,107
235,107
235,107
236,106
237,106
237,106
237,106
237,106
232,107
217,109
216,109
216,109
212,110
210,111
210,111
211,112
211,112
211,112
211,112
211,106
211,106
211,106
210,106
209,106
209,108
209,110
209,114
209,115
209,115
209,115
209,115
209,115
209,115
209,115
209,115
209,115
209,115
209,115
209,115
211,115
211,115
211,115
211,115
211,115
211,115
211,115
211,112
211,112
211,112
211,112
211,112
211,112
209,123
208,124
208,125
208,128
208,128
214,126
215,126
215,126
215,124
215,124
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
215,120
218,121
221,124
221,124
221,124
221,124
221,124
221,124
221,124
236,141
237,146
238,146
236,152
232,155
228,157
228,158
228,164
225,174
240,175
241,175
241,175
241,175
241,175
241,175
241,175
241,175
241,175
241,175
241,172
241,170
241,169
241,169
241,164
241,155
236,146
231,143
227,142
226,142
226,142
241,138
242,137
241,137
235,142
235,142
235,142
235,142
235,142
235,142
234,138
